Wall time,Step,Value
1525607556.0038452,0,0.44155630469322205
1525607708.8026543,1,0.44105958938598633
1525607861.276231,2,0.4428808093070984
1525608009.9350398,3,0.44470199942588806
1525608164.482473,4,0.44586092233657837
1525608314.1194792,5,0.45115894079208374
1525608460.5212812,6,0.4579470157623291
1525608606.9274602,7,0.47930464148521423
1525608753.3736682,8,0.4903973639011383
1525608899.6597595,9,0.5006622672080994
1525609045.6306226,10,0.5115894079208374
1525609191.318279,11,0.5129138827323914
1525609337.8489096,12,0.5200331211090088
1525609489.060916,13,0.5228476524353027
1525609637.6366649,14,0.5288079380989075
1525609784.0688624,15,0.5248344540596008
1525609933.5542743,16,0.5271522998809814
1525610082.921601,17,0.5304635763168335
1525610235.270473,18,0.5389072895050049
1525610385.930958,19,0.5430463552474976
1525610536.8877916,20,0.5428807735443115
1525610688.7959673,21,0.5412251949310303
1525610838.3994706,22,0.5473510026931763
1525610987.1953902,23,0.5488410592079163
1525611139.5709043,24,0.5491721630096436
1525611293.3149652,25,0.5533112287521362
1525611443.1748273,26,0.5549668669700623
1525611592.5744839,27,0.5541390776634216
1525611744.9819958,28,0.5551324486732483
1525611899.6291335,29,0.5539734959602356
1525612050.040197,30,0.554801344871521
1525612200.5403285,31,0.5571191906929016
1525612353.9628787,32,0.5567880868911743
1525612507.022127,33,0.5581125617027283
1525612657.7248118,34,0.557781457901001
1525612810.738806,35,0.5584437251091003
1525612963.1553657,36,0.5614238381385803
1525613114.4801354,37,0.562251627445221
1525613268.3077178,38,0.5629138946533203
1525613420.2720501,39,0.5660595893859863
1525613573.067231,40,0.5632450580596924
1525613724.9093654,41,0.5660595893859863
1525613873.7633293,42,0.5710265040397644
1525614025.1481292,43,0.5665562748908997
1525614177.3295064,44,0.568543016910553
1525614327.8597305,45,0.5615894198417664
1525614477.3823826,46,0.5723509788513184
1525614629.4710407,47,0.5673841238021851
1525614782.0897305,48,0.5710265040397644
1525614932.0835164,49,0.5725165605545044
1525615082.4715877,50,0.5748344659805298
1525615237.779227,51,0.5720198750495911
1525615391.3417618,52,0.5706953406333923
1525615541.807103,53,0.5759933590888977
1525615691.1907916,54,0.5743377208709717
1525615844.4549563,55,0.5726821422576904
1525615998.365574,56,0.5723509788513184
1525616149.3991106,57,0.5761589407920837
1525616300.4606695,58,0.5730132460594177
1525616454.32479,59,0.5740066170692444
1525616608.2784631,60,0.5771523118019104
1525616762.5797226,61,0.5758278369903564
1525616916.9126682,62,0.5781456828117371
1525617075.3665862,63,0.5776489973068237
1525617233.0389435,64,0.5809602737426758
1525617388.872939,65,0.5748344659805298
1525617543.4937456,66,0.5807946920394897
1525617694.9568934,67,0.5836092829704285
1525617845.9674013,68,0.5788079500198364
1525617995.028478,69,0.5804635882377625
1525618144.592925,70,0.5809602737426758
1525618297.5228183,71,0.5829470157623291
1525618448.6948147,72,0.5806291103363037
1525618597.253746,73,0.579635739326477
1525618746.783509,74,0.5832781195640564
1525618898.7977426,75,0.5834437012672424
1525619049.3679256,76,0.5829470157623291
1525619198.4760523,77,0.5827814340591431
1525619349.6716945,78,0.579635739326477
1525619502.2188263,79,0.5829470157623291
1525619652.7241876,80,0.5794702172279358
1525619801.0681162,81,0.5842715501785278
1525619952.0786307,82,0.5771523118019104
1525620106.7728226,83,0.5857616066932678
1525620260.683445,84,0.5814569592475891
1525620413.894558,85,0.5869205594062805
1525620563.044444,86,0.5827814340591431
1525620707.0771997,87,0.5859271287918091
1525620852.0353048,88,0.5855960249900818
1525620997.7259443,89,0.5864238142967224
1525621141.0848877,90,0.5930463671684265
1525621284.906167,91,0.5889073014259338
1525621430.1925097,92,0.5882450342178345
1525621575.8877993,93,0.5875827670097351
1525621718.542285,94,0.5875827670097351
1525621860.3395078,95,0.5930463671684265
1525622001.1946826,96,0.5912251472473145
1525622141.8377106,97,0.5933774709701538
1525622282.6178198,98,0.5932119488716125
1525622423.3749206,99,0.5943708419799805
1525622563.5090683,100,0.5955297946929932
1525622705.8231587,101,0.5940397381782532
1525622847.1499658,102,0.5938741564750671
1525622988.514474,103,0.5938741564750671
1525623130.677559,104,0.5951986908912659
1525623271.4556427,105,0.5900662541389465
1525623413.3205128,106,0.5927152037620544
1525623557.8960204,107,0.5902317762374878
1525623702.9964664,108,0.5950331091880798
1525623845.3990898,109,0.5968543291091919
1525623988.8010907,110,0.5910596251487732
1525624132.3001661,111,0.5983443856239319
1525624275.321891,112,0.5961920619010925
1525624419.621545,113,0.6023178696632385
