Wall time,Step,Value
1525666132.127896,0,0.6364238262176514
1525666273.5654798,1,0.634271502494812
1525666414.2545207,2,0.6360927224159241
1525666555.242972,3,0.6394039988517761
1525666695.790121,4,0.6451987028121948
1525666836.796747,5,0.6435430645942688
1525666976.96641,6,0.6437085866928101
1525667117.147081,7,0.6380794644355774
1525667257.64298,8,0.6456953883171082
1525667397.8136435,9,0.6445364356040955
1525667538.2359948,10,0.6498344540596008
1525667678.307585,11,0.6509934067726135
1525667818.4665608,12,0.6478476524353027
1525667957.5934575,13,0.6493377685546875
1525668097.5939846,14,0.6485099196434021
1525668237.1161623,15,0.6461920738220215
1525668376.3751528,16,0.6475165486335754
1525668515.611124,17,0.6435430645942688
1525668655.028029,18,0.6423841118812561
1525668793.9490137,19,0.6442052721977234
1525668933.2133868,20,0.6422185301780701
1525669072.3353012,21,0.6440397500991821
1525669211.3951647,22,0.6403973698616028
1525669350.792272,23,0.6422185301780701
1525669490.050282,24,0.6450331211090088
1525669631.265594,25,0.6443708539009094
1525669771.81774,26,0.6460264921188354
1525669911.7665937,27,0.6399006843566895
1525670051.038601,28,0.6473509669303894
1525670190.8760183,29,0.6490066051483154
1525670330.6433873,30,0.6475165486335754
1525670470.689957,31,0.6480132341384888
1525670609.675758,32,0.6465231776237488
1525670749.0663903,33,0.6447019577026367
1525670888.6029527,34,0.6466887593269348
1525671028.964765,35,0.6435430645942688
1525671168.7261221,36,0.6418874263763428
1525671308.8447542,37,0.6385761499404907
1525671449.7719662,38,0.6466887593269348
1525671589.8265455,39,0.6466887593269348
1525671729.730022,40,0.6485099196434021
1525671870.94865,41,0.6440397500991821
1525672010.775403,42,0.6433774828910828
1525672150.3926594,43,0.6478476524353027
1525672289.973891,44,0.6435430645942688
1525672430.2226043,45,0.6529801487922668
1525672570.7415137,46,0.6514900922775269
1525672714.7746172,47,0.6476821303367615
1525672857.4042978,48,0.6473509669303894
1525672999.1154556,49,0.6514900922775269
1525673142.0711472,50,0.6475165486335754
1525673284.7106133,51,0.6461920738220215
1525673431.904381,52,0.6518211960792542
1525673576.3351457,53,0.6486755013465881
1525673723.194522,54,0.6516556143760681
1525673870.335861,55,0.6456953883171082
1525674017.5779588,56,0.6465231776237488
1525674165.5312443,57,0.6470198631286621
1525674313.5575814,58,0.6491721868515015
1525674461.8691301,59,0.6463575959205627
1525674609.5031812,60,0.6473509669303894
1525674757.4849322,61,0.6493377685546875
1525674906.856523,62,0.6483443975448608
1525675056.1431994,63,0.6476821303367615
1525675204.2426372,64,0.6465231776237488
1525675353.7070682,65,0.6509934067726135
1525675501.4142194,66,0.6523178815841675
1525675651.4390533,67,0.6513245105743408
1525675804.296504,68,0.6519867777824402
1525675953.7085984,69,0.6528145670890808
1525676099.5056612,70,0.6531456708908081
1525676244.3176744,71,0.6511589288711548
1525676389.031617,72,0.6513245105743408
1525676534.4890978,73,0.6521522998809814
1525676679.730421,74,0.6508278250694275
1525676826.1771543,75,0.6447019577026367
1525676972.580546,76,0.6516556143760681
1525677118.2125125,77,0.6521522998809814
1525677263.1526308,78,0.6519867777824402
1525677408.347939,79,0.6513245105743408
1525677555.690798,80,0.6509934067726135
1525677703.1007109,81,0.6546357870101929
1525677851.250422,82,0.6501655578613281
1525678000.40381,83,0.6576159000396729
1525678148.9458976,84,0.6478476524353027
1525678298.1260943,85,0.6476821303367615
1525678447.1251602,86,0.6491721868515015
1525678597.9505475,87,0.6478476524353027
1525678748.1594954,88,0.6509934067726135
1525678896.695524,89,0.6556291580200195
1525679045.089369,90,0.6495032906532288
1525679194.1158154,91,0.6498344540596008
1525679340.9963481,92,0.6499999761581421
1525679488.6374316,93,0.6514900922775269
1525679636.416617,94,0.6490066051483154
1525679783.3601918,95,0.6519867777824402
1525679928.9044049,96,0.6485099196434021
1525680075.1896863,97,0.6481788158416748
1525680222.4047768,98,0.6496688723564148
1525680369.892731,99,0.6514900922775269
1525680516.0166926,100,0.6493377685546875
1525680664.4723477,101,0.6498344540596008
1525680812.172455,102,0.6475165486335754
1525680967.5517564,103,0.6531456708908081
1525681114.7295377,104,0.6466887593269348
1525681265.66041,105,0.6519867777824402
1525681413.7178216,106,0.6480132341384888
1525681564.4481704,107,0.6488410830497742
1525681711.46683,108,0.6475165486335754
1525681862.421342,109,0.6491721868515015
1525682009.7364986,110,0.6503311395645142
1525682159.9268286,111,0.6499999761581421
1525682307.6950235,112,0.6531456708908081
1525682456.8412218,113,0.6470198631286621
1525682606.7259514,114,0.6485099196434021
1525682754.674279,115,0.6491721868515015
1525682901.8010101,116,0.6483443975448608
1525683049.7375207,117,0.6501655578613281
1525683196.88455,118,0.6485099196434021
1525683344.029251,119,0.6481788158416748
1525683492.0205672,120,0.6476821303367615
1525683641.3588552,121,0.6495032906532288
1525683789.7394512,122,0.6498344540596008
1525683939.5190697,123,0.6518211960792542
1525684086.919855,124,0.6521522998809814
1525684234.8005233,125,0.6498344540596008
1525684382.0603578,126,0.6498344540596008
1525684529.0790186,127,0.6461920738220215
1525684677.3045552,128,0.6495032906532288
1525684826.029454,129,0.6491721868515015
1525684973.3663156,130,0.6468542814254761
1525685121.175812,131,0.6481788158416748
1525685268.6571088,132,0.6483443975448608
1525685415.9379148,133,0.6460264921188354
1525685563.5209439,134,0.6519867777824402
1525685711.0349238,135,0.6483443975448608
1525685859.554631,136,0.6465231776237488
1525686006.6647327,137,0.6493377685546875
1525686154.6223142,138,0.6508278250694275
1525686301.695409,139,0.6480132341384888
1525686450.0880682,140,0.6470198631286621
1525686596.6974325,141,0.6490066051483154
1525686743.863204,142,0.6448675394058228
1525686890.3815029,143,0.6453642249107361
1525687036.776551,144,0.6488410830497742
1525687182.4264765,145,0.6455298066139221
1525687327.6771533,146,0.6461920738220215
1525687472.7593625,147,0.6496688723564148
1525687617.5983987,148,0.6488410830497742
1525687763.6032798,149,0.6486755013465881
1525687909.241895,150,0.6501655578613281
1525688056.4671912,151,0.6468542814254761
1525688201.6667113,152,0.6496688723564148
1525688347.0755277,153,0.6495032906532288
1525688492.7681901,154,0.6495032906532288
1525688637.3930984,155,0.6445364356040955
1525688782.067013,156,0.6473509669303894
1525688927.1162167,157,0.6485099196434021
1525689074.7696023,158,0.6460264921188354
1525689221.175034,159,0.6442052721977234
1525689366.8791084,160,0.6461920738220215
1525689511.563663,161,0.6422185301780701
1525689656.8430529,162,0.6485099196434021
1525689802.6448205,163,0.6465231776237488
1525689947.6269972,164,0.6463575959205627
1525690093.1785536,165,0.6448675394058228
1525690239.1946402,166,0.6475165486335754
1525690384.8455868,167,0.6495032906532288
1525690529.7486537,168,0.6498344540596008
1525690673.8121197,169,0.6463575959205627
1525690817.9796596,170,0.6451987028121948
1525690961.6628451,171,0.6493377685546875
1525691106.7230313,172,0.6513245105743408
1525691251.5335994,173,0.6481788158416748
1525691396.445017,174,0.6508278250694275
1525691540.8057036,175,0.6476821303367615
1525691684.5639493,176,0.6427152156829834
1525691827.9339142,177,0.6471854448318481
1525691971.449991,178,0.6417218446731567
1525692115.8006637,179,0.6440397500991821
1525692260.7394443,180,0.6399006843566895
1525692405.634875,181,0.6453642249107361
1525692549.9155114,182,0.6490066051483154
1525692695.3219633,183,0.6456953883171082
1525692839.568578,184,0.6461920738220215
1525692984.6668046,185,0.6440397500991821
1525693129.1626012,186,0.6453642249107361
1525693276.302866,187,0.6468542814254761
1525693420.413742,188,0.6415562629699707
1525693564.2040298,189,0.6453642249107361
1525693707.3958805,190,0.6486755013465881
1525693851.0880947,191,0.6490066051483154
1525694005.675214,192,0.6447019577026367
1525694151.3178465,193,0.6481788158416748
1525694301.6136672,194,0.6442052721977234
1525694446.9043534,195,0.6442052721977234
1525694592.6180117,196,0.6476821303367615
1525694739.3444092,197,0.6450331211090088
1525694884.0603468,198,0.6451987028121948
1525695028.9554145,199,0.6445364356040955
